Date High Low Open Close Volume "Adj Close"
2015-01-07 25.29275894165039 24.914098739624023 25.28059196472168 24.986400604248047 41301082.0 24.986400604248047
2015-01-08 25.105073928833008 24.4827823638916 24.83132553100586 25.065183639526367 67071641.0 25.065183639526367
2015-01-09 25.176876068115234 24.671764373779297 25.168899536132812 24.740575790405273 41427428.0 24.740575790405273
2015-01-12 24.73090171813965 24.31125259399414 24.679243087768555 24.560070037841797 46535413.0 24.560070037841797
2015-01-13 25.080141067504883 24.552091598510742 24.873708724975586 24.741073608398438 47409807.0 24.741073608398438
2015-01-14 25.092607498168945 24.582508087158203 24.664783477783203 24.974931716918945 44714427.0 24.974931716918945
2015-01-15 25.214773178100586 24.819856643676758 25.209287643432617 25.02080535888672 54316718.0 25.02080535888672
2015-01-16 25.339929580688477 24.931549072265625 24.932048797607422 25.334444046020508 45965854.0 25.334444046020508
2015-01-20 25.554838180541992 25.23152732849121 25.480045318603516 25.275606155395508 44640224.0 25.275606155395508
2015-01-21 25.892911911010742 25.24070167541504 25.293058395385742 25.83108139038086 45374234.0 25.83108139038086
2015-01-22 26.74307632446289 25.913854598999023 26.002609252929688 26.64634132385254 53538588.0 26.64634132385254
2015-01-23 27.034276962280273 26.5770320892334 26.706178665161133 26.923580169677734 45634948.0 26.923580169677734
2015-01-26 26.876211166381836 26.41098976135254 26.85277557373047 26.68722915649414 30874534.0 26.68722915649414
2015-01-27 26.46234893798828 25.838560104370117 26.425947189331055 25.86050033569336 38080263.0 25.86050033569336
2015-01-28 26.077903747558594 25.4301815032959 26.067432403564453 25.4301815032959 33676205.0 25.4301815032959
2015-01-29 25.48453140258789 24.99138641357422 25.480045318603516 25.463090896606445 83727244.0 25.463090896606445
2015-01-30 26.919591903686523 25.705425262451172 25.722379684448242 26.65282440185547 112127002.0 26.65282440185547
2015-02-02 26.5770320892334 25.856510162353516 26.51370620727539 26.351652145385742 56996054.0 26.351652145385742
2015-02-03 26.59697723388672 26.091365814208984 26.327716827392578 26.38954734802246 40773638.0 26.38954734802246
2015-02-04 26.560678482055664 25.99213981628418 26.38954734802246 26.066434860229492 33273101.0 26.066434860229492
2015-02-05 26.352649688720703 26.03302574157715 26.117794036865234 26.306774139404297 36995292.0 26.306774139404297
2015-02-06 26.786457061767578 26.24843406677246 26.30976676940918 26.477306365966797 35270570.0 26.477306365966797
2015-02-09 26.527170181274414 26.228988647460938 26.327716827392578 26.31924057006836 25355423.0 26.31924057006836
2015-02-10 26.811389923095703 26.27386474609375 26.39253807067871 26.77349281311035 34997823.0 26.77349281311035
2015-02-11 26.848787307739258 26.59588050842285 26.69171714782715 26.725126266479492 27555446.0 26.725126266479492
2015-02-12 27.166414260864258 26.66045379638672 26.788951873779297 27.072172164916992 32404724.0 27.072172164916992
2015-02-13 27.420217514038086 27.08214569091797 27.093116760253906 27.375341415405273 38006060.0 27.375341415405273
2015-02-17 27.424705505371094 26.980424880981445 27.266639709472656 27.067686080932617 32336537.0 27.067686080932617
2015-02-18 27.1998233795166 26.80191421508789 26.99588394165039 26.911115646362305 29061570.0 26.911115646362305
2015-02-19 27.081148147583008 26.826847076416016 26.82834243774414 27.069181442260742 19782163.0 27.069181442260742
2015-02-20 27.113061904907227 26.71664810180664 27.08214569091797 26.87371826171875 28887092.0 26.87371826171875
2015-02-23 26.748512268066406 26.39802360534668 26.729114532470703 26.522682189941406 29157834.0 26.522682189941406
2015-02-24 26.766014099121094 26.34018325805664 26.42744255065918 26.731109619140625 20101036.0 26.731109619140625
2015-02-25 27.236223220825195 26.69894790649414 26.721635818481445 27.11904525756836 36519991.0 27.11904525756836
2015-02-26 27.730865478515625 27.000869750976562 27.086135864257812 27.697954177856445 46230579.0 27.697954177856445
2015-02-27 28.158191680908203 27.569307327270508 27.636125564575195 27.843555450439453 48203982.0 27.843555450439453
2015-03-02 28.529172897338867 27.861007690429688 27.949764251708984 28.488784790039062 42592618.0 28.488784790039062
2015-03-03 28.69072914123535 28.248443603515625 28.444406509399414 28.603469848632812 34095352.0 28.603469848632812
2015-03-04 28.776493072509766 28.32274055480957 28.51521110534668 28.59000587463379 37536775.0 28.59000587463379
2015-03-05 28.81638526916504 28.59200096130371 28.672279357910156 28.6877384185791 27792094.0 28.6877384185791
2015-03-06 28.75505256652832 28.26041030883789 28.665298461914062 28.306533813476562 33182854.0 28.306533813476562
2015-03-09 28.4354305267334 28.0996036529541 28.265396118164062 28.364625930786133 21242161.0 28.364625930786133
2015-03-10 28.165172576904297 27.660558700561523 28.135255813598633 27.67452049255371 35846146.0 27.67452049255371
2015-03-11 27.830591201782227 27.4586124420166 27.681001663208008 27.483543395996094 36415706.0 27.483543395996094
2015-03-12 27.742332458496094 27.447641372680664 27.5997257232666 27.699451446533203 27792094.0 27.699451446533203
2015-03-13 27.843555450439453 27.136497497558594 27.599225997924805 27.291072845458984 34071287.0 27.291072845458984
2015-03-16 27.766267776489258 27.225252151489258 27.472074508666992 27.649587631225586 32819860.0 27.649587631225586
2015-03-17 27.614185333251953 27.324979782104492 27.509971618652344 27.466590881347656 36110871.0 27.466590881347656
2015-03-18 27.91236686706543 27.275115966796875 27.549362182617188 27.898405075073242 42690887.0 27.898405075073242
2015-03-19 27.963226318359375 27.73111343383789 27.892919540405273 27.82311248779297 23945563.0 27.82311248779297
2015-03-20 28.00910186767578 27.875967025756836 28.005611419677734 27.941286087036133 52337299.0 27.941286087036133
2015-03-23 28.041013717651367 27.71540641784668 27.944778442382812 27.863998413085938 32876014.0 27.863998413085938
2015-03-24 28.65083885192871 27.983671188354492 28.05098533630371 28.431440353393555 51665459.0 28.431440353393555
2015-03-25 28.534658432006836 27.860509872436523 28.4468994140625 27.86275291442871 43045859.0 27.86275291442871
2015-03-26 27.868486404418945 27.457115173339844 27.803165435791016 27.682498931884766 31452115.0 27.682498931884766
2015-03-27 27.6879825592041 27.33146095275879 27.574295043945312 27.34193229675293 37949906.0 27.34193229675293
2015-03-30 27.59773063659668 27.33345603942871 27.505483627319336 27.525928497314453 25750504.0 27.525928497314453
2015-03-31 27.659561157226562 27.261154174804688 27.424705505371094 27.324979782104492 31760961.0 27.324979782104492
2015-04-01 27.481548309326172 26.901142120361328 27.354896545410156 27.05372428894043 39261497.0 27.05372428894043
2015-04-02 26.96845817565918 26.619266510009766 26.96845817565918 26.70318603515625 34327989.0 26.70318603515625
2015-04-06 26.846792221069336 26.406002044677734 26.53813934326172 26.764766693115234 26488525.0 26.764766693115234
2015-04-07 27.060205459594727 26.726621627807617 26.830337524414062 26.777481079101562 26057345.0 26.777481079101562
2015-04-08 27.1180477142334 26.84529685974121 26.84529685974121 27.0063533782959 23570536.0 27.0063533782959
2015-04-09 27.02330780029297 26.70119285583496 26.977432250976562 26.964967727661133 31157308.0 26.964967727661133
2015-04-10 27.040260314941406 26.791942596435547 27.040260314941406 26.926572799682617 28189181.0 26.926572799682617
2015-04-13 27.12851905822754 26.791942596435547 26.846792221069336 26.884687423706055 32906096.0 26.884687423706055
2015-04-14 26.804906845092773 26.332305908203125 26.73908805847168 26.446889877319336 52082601.0 26.446889877319336
2015-04-15 26.66329574584961 26.089372634887695 26.362621307373047 26.55359649658203 46376979.0 26.55359649658203
2015-04-16 26.706178665161133 26.407997131347656 26.422456741333008 26.61692237854004 25997180.0 26.61692237854004
2015-04-17 26.419464111328125 25.97917366027832 26.360626220703125 26.13075828552246 43037837.0 26.13075828552246
2015-04-20 26.731109619140625 26.153196334838867 26.208045959472656 26.695707321166992 33585958.0 26.695707321166992
2015-04-21 26.895658493041992 26.610689163208008 26.80191421508789 26.62540054321289 36895018.0 26.62540054321289
2015-04-22 26.97992706298828 26.51470375061035 26.646841049194336 26.894411087036133 31871263.0 26.894411087036133
2015-04-23 27.47257423400879 26.937543869018555 26.97593879699707 27.275115966796875 83697161.0 27.275115966796875
2015-04-24 28.478811264038086 27.786212921142578 28.227500915527344 28.175643920898438 98650102.0 28.175643920898438
2015-04-27 28.297500610351562 27.65999984741211 28.16950035095215 27.76849937438965 47960000.0 27.76849937438965
2015-04-28 27.801000595092773 27.518299102783203 27.73200035095215 27.68400001525879 29820000.0 27.68400001525879
2015-04-29 27.68400001525879 27.34524917602539 27.523500442504883 27.45400047302246 33976000.0 27.45400047302246
2015-04-30 27.429500579833984 26.752500534057617 27.39349937438965 26.867000579833984 41644000.0 26.867000579833984
2015-05-01 26.976999282836914 26.604999542236328 26.921499252319336 26.895000457763672 35364000.0 26.895000457763672
2015-05-04 27.203500747680664 26.753000259399414 26.92650032043457 27.038999557495117 26160000.0 27.038999557495117
2015-05-05 26.98699951171875 26.519550323486328 26.910499572753906 26.540000915527344 27662000.0 26.540000915527344
2015-05-06 26.618999481201172 26.054250717163086 26.562000274658203 26.211000442504883 31340000.0 26.211000442504883
2015-05-07 26.67300033569336 26.087499618530273 26.199499130249023 26.53499984741211 30926000.0 26.53499984741211
2015-05-08 27.0575008392334 26.25 26.832500457763672 26.910999298095703 30552000.0 26.910999298095703
2015-05-11 27.099000930786133 26.770000457763672 26.918500900268555 26.78499984741211 18106000.0 26.78499984741211
2015-05-12 26.660449981689453 26.26300048828125 26.579999923706055 26.45199966430664 32684000.0 26.45199966430664
2015-05-13 26.716100692749023 26.432750701904297 26.527999877929688 26.481000900268555 25046000.0 26.481000900268555
2015-05-14 26.950000762939453 26.620500564575195 26.688499450683594 26.920000076293945 28078000.0 26.920000076293945
2015-05-15 26.963699340820312 26.518999099731445 26.958999633789062 26.6924991607666 39426000.0 26.6924991607666
2015-05-18 26.740999221801758 26.4424991607666 26.600500106811523 26.614999771118164 40068000.0 26.614999771118164
2015-05-19 27.033000946044922 26.652000427246094 26.698999404907227 26.868000030517578 39338000.0 26.868000030517578
2015-05-20 27.145999908447266 26.64859962463379 26.92449951171875 26.963499069213867 28616000.0 26.963499069213867
2015-05-21 27.191999435424805 26.798999786376953 26.897499084472656 27.125499725341797 29254000.0 27.125499725341797
2015-05-22 27.20949935913086 26.975500106811523 27.00749969482422 27.00550079345703 23524000.0 27.00550079345703
2015-05-26 26.950000762939453 26.493999481201172 26.9060001373291 26.615999221801758 48130000.0 26.615999221801758
2015-05-27 27.02750015258789 26.585500717163086 26.639999389648438 26.989500045776367 30500000.0 26.989500045776367
2015-05-28 27.030500411987305 26.8125 26.90049934387207 26.98900032043457 20596000.0 26.98900032043457
2015-05-29 26.931499481201172 26.572500228881836 26.868499755859375 26.605499267578125 51948000.0 26.605499267578125
2015-06-01 26.839500427246094 26.488000869750977 26.839500427246094 26.699499130249023 38086000.0 26.699499130249023
2015-06-02 27.149999618530273 26.566499710083008 26.646499633789062 26.958999633789062 38780000.0 26.958999633789062
2015-06-03 27.174999237060547 26.855499267578125 26.995500564575195 27.015499114990234 34340000.0 27.015499114990234
2015-06-04 27.029499053955078 26.715999603271484 26.88800048828125 26.834999084472656 26966000.0 26.834999084472656
2015-06-05 26.860000610351562 26.625999450683594 26.8174991607666 26.666500091552734 27764000.0 26.666500091552734
2015-06-08 26.70599937438965 26.312000274658203 26.66550064086914 26.34149932861328 30412000.0 26.34149932861328
2015-06-09 26.459999084472656 26.15049934387207 26.378000259399414 26.33449935913086 29106000.0 26.33449935913086
2015-06-10 26.917999267578125 26.467500686645508 26.468000411987305 26.83449935913086 36300000.0 26.83449935913086
2015-06-11 26.948999404907227 26.650999069213867 26.921249389648438 26.730499267578125 24350000.0 26.730499267578125
2015-06-12 26.6560001373291 26.507999420166016 26.579999923706055 26.616500854492188 19116000.0 26.616500854492188
2015-06-15 26.415000915527344 26.200000762939453 26.399999618530273 26.360000610351562 32654000.0 26.360000610351562
2015-06-16 26.48200035095215 26.277999877929688 26.420000076293945 26.407499313354492 21436000.0 26.407499313354492
2015-06-17 26.548999786376953 26.2549991607666 26.4685001373291 26.46299934387207 25884000.0 26.46299934387207
2015-06-18 26.907499313354492 26.539499282836914 26.549999237060547 26.83650016784668 36662000.0 26.83650016784668
2015-06-19 26.912500381469727 26.65049934387207 26.86050033569336 26.83449935913086 37870000.0 26.83449935913086
2015-06-22 27.187000274658203 26.87649917602539 26.97949981689453 26.909500122070312 25006000.0 26.909500122070312
2015-06-23 27.074949264526367 26.762500762939453 26.98200035095215 27.02400016784668 23950000.0 27.02400016784668
2015-06-24 27.0 26.783000946044922 27.0 26.892000198364258 25732000.0 26.892000198364258
2015-06-25 27.045000076293945 26.761499404907227 26.943500518798828 26.761499404907227 26714000.0 26.761499404907227
2015-06-26 26.88800048828125 26.5674991607666 26.863000869750977 26.58449935913086 42182000.0 26.58449935913086
2015-06-29 26.430500030517578 26.027000427246094 26.250499725341797 26.076000213623047 38756000.0 26.076000213623047
2015-06-30 26.3125 26.024999618530273 26.301000595092773 26.02549934387207 44344000.0 26.02549934387207
2015-07-01 26.284500122070312 25.911500930786133 26.236499786376953 26.091999053955078 39220000.0 26.091999053955078
2015-07-02 26.232500076293945 26.054000854492188 26.054000854492188 26.170000076293945 24718000.0 26.170000076293945
2015-07-06 26.262500762939453 25.950000762939453 25.975000381469727 26.14299964904785 25610000.0 26.14299964904785
2015-07-07 26.30900001525879 25.759000778198242 26.1564998626709 26.250999450683594 31944000.0 26.250999450683594
2015-07-08 26.136699676513672 25.805500030517578 26.052499771118164 25.84149932861328 25934000.0 25.84149932861328
2015-07-09 26.188499450683594 26.017499923706055 26.1560001373291 26.034000396728516 36846000.0 26.034000396728516
2015-07-10 26.628000259399414 26.27750015258789 26.31450080871582 26.506500244140625 39134000.0 26.506500244140625
2015-07-13 27.355499267578125 26.6200008392334 26.643999099731445 27.327499389648438 44130000.0 27.327499389648438
2015-07-14 28.292449951171875 27.335500717163086 27.33799934387207 28.05500030517578 64882000.0 28.05500030517578
2015-07-15 28.325149536132812 27.839500427246094 28.006500244140625 28.01099967956543 35692000.0 28.01099967956543
2015-07-16 29.034000396728516 28.25 28.256000518798828 28.99250030517578 95366000.0 28.99250030517578
2015-07-17 33.7234001159668 32.25 32.45000076293945 33.64649963378906 223298000.0 33.64649963378906
2015-07-20 33.444000244140625 32.6505012512207 32.96200180053711 33.1510009765625 117218000.0 33.1510009765625
2015-07-21 33.650001525878906 32.71500015258789 32.760501861572266 33.1150016784668 67544000.0 33.1150016784668
2015-07-22 33.93199920654297 32.95000076293945 33.044498443603516 33.10499954223633 78586000.0 33.10499954223633
2015-07-23 33.18149948120117 32.04999923706055 33.063499450683594 32.2140007019043 60582000.0 32.2140007019043
2015-07-24 32.40850067138672 31.125999450683594 32.349998474121094 31.17799949645996 72514000.0 31.17799949645996
2015-07-27 31.71500015258789 31.024999618530273 31.049999237060547 31.363000869750977 53508000.0 31.363000869750977
2015-07-28 31.64150047302246 31.16550064086914 31.64150047302246 31.399999618530273 34546000.0 31.399999618530273
2015-07-29 31.667999267578125 31.13249969482422 31.440000534057617 31.596500396728516 31502000.0 31.596500396728516
2015-07-30 31.76099967956543 31.102500915527344 31.5 31.629499435424805 29484000.0 31.629499435424805
2015-07-31 31.64550018310547 31.274999618530273 31.569000244140625 31.280500411987305 34122000.0 31.280500411987305
2015-08-03 31.652799606323242 31.267000198364258 31.267000198364258 31.56049919128418 26090000.0 31.56049919128418
2015-08-04 31.74049949645996 31.357999801635742 31.42099952697754 31.462499618530273 29818000.0 31.462499618530273
2015-08-05 32.393001556396484 31.658000946044922 31.71649932861328 32.18899917602539 46686000.0 32.18899917602539
2015-08-06 32.268951416015625 31.612499237060547 32.25 32.13399887084961 31452000.0 32.13399887084961
2015-08-07 32.13399887084961 31.48550033569336 32.01150131225586 31.764999389648438 28078000.0 31.764999389648438
2015-08-10 32.172000885009766 31.562450408935547 31.974000930786133 31.686500549316406 36184000.0 31.686500549316406
2015-08-11 33.744998931884766 32.7135009765625 33.459999084472656 33.03900146484375 100584000.0 33.03900146484375
2015-08-12 33.25 32.614498138427734 33.15399932861328 32.97800064086914 58734000.0 32.97800064086914
2015-08-13 33.224998474121094 32.58304977416992 32.96609878540039 32.8224983215332 36214000.0 32.8224983215332
2015-08-14 32.99274826049805 32.632999420166016 32.7504997253418 32.85599899291992 21442000.0 32.85599899291992
2015-08-17 33.069000244140625 32.5620002746582 32.84000015258789 33.04349899291992 21034000.0 33.04349899291992
2015-08-18 33.20000076293945 32.67300033569336 33.095001220703125 32.80649948120117 29122000.0 32.80649948120117
2015-08-19 33.349998474121094 32.70949935913086 32.83000183105469 33.04499816894531 42682000.0 33.04499816894531
2015-08-20 33.14950180053711 32.14500045776367 32.77299880981445 32.34149932861328 57106000.0 32.34149932861328
2015-08-21 32.002498626708984 30.616500854492188 31.98900032043457 30.624000549316406 85304000.0 30.624000549316406
2015-08-24 29.96649932861328 28.252500534057617 28.649999618530273 29.480499267578125 115406000.0 29.480499267578125
2015-08-25 30.872499465942383 29.055500030517578 30.745500564575195 29.10300064086914 70760000.0 29.10300064086914
2015-08-26 31.585500717163086 29.952499389648438 30.517499923706055 31.430999755859375 84718000.0 31.430999755859375
2015-08-27 32.179500579833984 31.100000381469727 31.969999313354492 31.88050079345703 69826000.0 31.88050079345703
2015-08-28 31.8439998626709 31.22800064086914 31.641000747680664 31.518999099731445 39574000.0 31.518999099731445
2015-08-31 31.790000915527344 30.884000778198242 31.37700080871582 30.912500381469727 43534000.0 30.912500381469727
2015-09-01 30.64299964904785 29.704999923706055 30.118000030517578 29.88949966430664 74042000.0 29.88949966430664
2015-09-02 30.716999053955078 29.98550033569336 30.279499053955078 30.716999053955078 51512000.0 30.716999053955078
2015-09-03 30.98550033569336 30.141050338745117 30.850000381469727 30.3125 35192000.0 30.3125
2015-09-04 30.173500061035156 29.762500762939453 30.0 30.03499984741211 41780000.0 30.03499984741211
2015-09-08 30.815500259399414 30.20599937438965 30.624500274658203 30.732999801635742 45590000.0 30.732999801635742
2015-09-09 31.326000213623047 30.479999542236328 31.06100082397461 30.63599967956543 34042000.0 30.63599967956543
2015-09-10 31.20800018310547 30.571500778198242 30.655000686645508 31.0674991607666 38106000.0 31.0674991607666
2015-09-11 31.288999557495117 30.871000289916992 30.987499237060547 31.28849983215332 27470000.0 31.28849983215332
2015-09-14 31.292999267578125 30.971500396728516 31.28499984741211 31.16200065612793 34046000.0 31.16200065612793
2015-09-15 31.934999465942383 31.18899917602539 31.334999084472656 31.756999969482422 41688000.0 31.756999969482422
2015-09-16 31.897499084472656 31.615999221801758 31.773500442504883 31.798999786376953 25730000.0 31.798999786376953
2015-09-17 32.54499816894531 31.750999450683594 31.88949966430664 32.14500045776367 45494000.0 32.14500045776367
2015-09-18 32.0 31.35099983215332 31.839500427246094 31.462499618530273 102668000.0 31.462499618530273
2015-09-21 31.824499130249023 31.297000885009766 31.719999313354492 31.77199935913086 35770000.0 31.77199935913086
2015-09-22 31.377500534057617 30.771499633789062 31.350000381469727 31.13450050354004 51258000.0 31.13450050354004
2015-09-23 31.446500778198242 31.0 31.102500915527344 31.118000030517578 29418000.0 31.118000030517578
2015-09-24 31.365999221801758 30.6200008392334 30.832000732421875 31.290000915527344 44802000.0 31.290000915527344
2015-09-25 31.488500595092773 30.549999237060547 31.488500595092773 30.598499298095703 43480000.0 30.598499298095703
2015-09-28 30.730249404907227 29.4689998626709 30.517000198364258 29.74449920654297 62554000.0 29.74449920654297
2015-09-29 30.25 29.51099967956543 29.86400032043457 29.74850082397461 46190000.0 29.74850082397461
2015-09-30 30.437999725341797 30.036500930786133 30.163999557495117 30.42099952697754 48268000.0 30.42099952697754
2015-10-01 30.60449981689453 29.99250030517578 30.418500900268555 30.56450080871582 37352000.0 30.56450080871582
2015-10-02 31.367000579833984 30.1564998626709 30.360000610351562 31.345500946044922 53696000.0 31.345500946044922
2015-10-05 32.1505012512207 31.350000381469727 31.600000381469727 32.07350158691406 36072000.0 32.07350158691406
2015-10-06 32.462501525878906 31.826499938964844 31.941999435424805 32.27199935913086 43326000.0 32.27199935913086
2015-10-07 32.53044891357422 31.607500076293945 32.46200180053711 32.11800003051758 41854000.0 32.11800003051758
2015-10-08 32.22249984741211 31.277999877929688 32.06800079345703 31.95800018310547 43642000.0 31.95800018310547
2015-10-09 32.29949951171875 31.765899658203125 32.0 32.18050003051758 32974000.0 32.18050003051758
2015-10-12 32.42499923706055 31.95050048828125 32.10449981689453 32.333499908447266 25504000.0 32.333499908447266
2015-10-13 32.89059829711914 32.157501220703125 32.157501220703125 32.6150016784668 36154000.0 32.6150016784668
2015-10-14 32.96950149536133 32.442501068115234 32.660499572753906 32.55799865722656 28310000.0 32.55799865722656
2015-10-15 33.15650177001953 32.722999572753906 32.733001708984375 33.08700180053711 37714000.0 33.08700180053711
2015-10-16 33.24850082397461 32.86000061035156 33.205501556396484 33.11000061035156 32222000.0 33.11000061035156
2015-10-19 33.340999603271484 32.979000091552734 33.058998107910156 33.30500030517578 29546000.0 33.30500030517578
2015-10-20 33.236000061035156 32.20975112915039 33.20199966430664 32.513999938964844 49964000.0 32.513999938964844
2015-10-21 32.79349899291992 32.08649826049805 32.70750045776367 32.13050079345703 35822000.0 32.13050079345703
2015-10-22 32.88999938964844 32.20050048828125 32.334999084472656 32.589500427246094 81420000.0 32.589500427246094
2015-10-23 36.5 35.07500076293945 36.375 35.099998474121094 133078000.0 35.099998474121094
2015-10-26 35.95750045776367 35.0629997253418 35.07749938964844 35.638999938964844 54332000.0 35.638999938964844
2015-10-27 35.680999755859375 35.227500915527344 35.36899948120117 35.42449951171875 44916000.0 35.42449951171875
2015-10-28 35.64899826049805 35.15399932861328 35.36650085449219 35.647499084472656 43578000.0 35.647499084472656
2015-10-29 35.91299819946289 35.5004997253418 35.525001525878906 35.84600067138672 29120000.0 35.84600067138672
2015-10-30 35.900001525878906 35.502498626708984 35.7864990234375 35.54050064086914 38176000.0 35.54050064086914
2015-11-02 36.08100128173828 35.29249954223633 35.553001403808594 36.05550003051758 37726000.0 36.05550003051758
2015-11-03 36.23249816894531 35.736000061035156 35.94300079345703 36.108001708984375 31308000.0 36.108001708984375
2015-11-04 36.654998779296875 36.095001220703125 36.099998474121094 36.40549850463867 34134000.0 36.40549850463867
2015-11-05 36.9739990234375 36.4734992980957 36.4734992980957 36.5625 37232000.0 36.5625
2015-11-06 36.77050018310547 36.35049819946289 36.57500076293945 36.6879997253418 30232000.0 36.6879997253418
2015-11-09 36.73550033569336 35.971500396728516 36.5099983215332 36.24449920654297 41396000.0 36.24449920654297
2015-11-10 36.52949905395508 35.92499923706055 36.220001220703125 36.41600036621094 32160000.0 36.41600036621094
2015-11-11 37.04999923706055 36.51150131225586 36.62300109863281 36.77000045776367 27328000.0 36.77000045776367
2015-11-12 36.88999938964844 36.4322509765625 36.54999923706055 36.561500549316406 36744000.0 36.561500549316406
2015-11-13 36.557498931884766 35.83649826049805 36.458499908447266 35.849998474121094 41510000.0 35.849998474121094
2015-11-16 36.4744987487793 35.56650161743164 35.779998779296875 36.448001861572266 38118000.0 36.448001861572266
2015-11-17 36.59225082397461 36.15134811401367 36.464500427246094 36.26499938964844 30218000.0 36.26499938964844
2015-11-18 37.070499420166016 36.349998474121094 36.37900161743164 37.0 33686000.0 37.0
2015-11-19 37.099998474121094 36.871498107910156 36.9370002746582 36.920501708984375 26542000.0 36.920501708984375
2015-11-20 37.895999908447266 37.150001525878906 37.326499938964844 37.83000183105469 44246000.0 37.83000183105469
2015-11-23 38.135398864746094 37.590999603271484 37.872501373291016 37.79899978637695 28290000.0 37.79899978637695
2015-11-24 37.76395034790039 36.881500244140625 37.599998474121094 37.41400146484375 46662000.0 37.41400146484375
2015-11-25 37.599998474121094 37.303001403808594 37.40700149536133 37.407501220703125 22442000.0 37.407501220703125
2015-11-27 37.670501708984375 37.3745002746582 37.42300033569336 37.51300048828125 16770000.0 37.51300048828125
2015-11-30 37.746498107910156 37.063499450683594 37.44049835205078 37.130001068115234 41952000.0 37.130001068115234
2015-12-01 38.4474983215332 37.334999084472656 37.355499267578125 38.35200119018555 42692000.0 38.35200119018555
2015-12-02 38.79774856567383 37.948001861572266 38.44499969482422 38.11899948120117 44608000.0 38.11899948120117
2015-12-03 38.44974899291992 37.28150177001953 38.300498962402344 37.62699890136719 51812000.0 37.62699890136719
2015-12-04 38.42449951171875 37.5 37.654998779296875 38.34049987792969 55146000.0 38.34049987792969
2015-12-07 38.436500549316406 37.75450134277344 38.38850021362305 38.162498474121094 36246000.0 38.162498474121094
2015-12-08 38.2400016784668 37.709999084472656 37.894500732421875 38.118499755859375 36590000.0 38.118499755859375
2015-12-09 38.21149826049805 36.85005187988281 37.958499908447266 37.580501556396484 54000000.0 37.580501556396484
2015-12-10 37.79249954223633 37.19150161743164 37.64250183105469 37.472999572753906 39768000.0 37.472999572753906
2015-12-11 37.285499572753906 36.837501525878906 37.05799865722656 36.94350051879883 44488000.0 36.94350051879883
2015-12-14 37.436500549316406 36.208499908447266 37.089500427246094 37.38850021362305 48250000.0 37.38850021362305
2015-12-15 37.90399932861328 37.1505012512207 37.650001525878906 37.16999816894531 53324000.0 37.16999816894531
2015-12-16 38.02949905395508 36.97174835205078 37.5 37.90449905395508 39866000.0 37.90449905395508
2015-12-17 38.13399887084961 37.45000076293945 38.12099838256836 37.471500396728516 31068000.0 37.471500396728516
